Symbol,Date,Open,High,Low,Close,Adj Close,Volume
FDX,7/13/2020,160,160.220001,155.660004,156.229996,155.436325,1735900
FDX,7/14/2020,156.229996,158.919998,155.529999,158.5,157.694809,1641100
FDX,7/15/2020,160.419998,162.529999,159.039993,161.25,160.430832,3332800
FDX,7/16/2020,161.770004,167.100006,160.470001,166.100006,165.25621,4100000
FDX,7/17/2020,167.279999,168.119995,164.910004,165.979996,165.136795,2047900
FDX,7/20/2020,164.889999,165.550003,162.809998,164.130005,163.296204,1593300
FDX,7/21/2020,165.100006,167.559998,164.410004,165.5,164.659241,1731700
FDX,7/22/2020,164.639999,165.940002,163.440002,165.139999,164.301071,1231800
FDX,7/23/2020,165.410004,167.389999,164.649994,165.990005,165.146759,1387200
FDX,7/24/2020,164.690002,166.880005,164.190002,165.039993,164.201569,1545900
FDX,7/27/2020,165,170.720001,163.860001,170.639999,169.773132,2926400
FDX,7/28/2020,169.419998,170.330002,166.710007,166.929993,166.08197,2374500
FDX,7/29/2020,167.100006,171.369995,167.009995,169.550003,168.688675,4623800
FDX,7/30/2020,174.149994,174.5,169.860001,172.710007,171.832626,5407300
FDX,7/31/2020,172,172.710007,167.990005,168.399994,167.54451,2488000
FDX,8/3/2020,169.550003,170.589996,168.529999,169.220001,168.360352,1503400
FDX,8/4/2020,169.220001,171.479996,169.199997,170.660004,169.79303,1264000
FDX,8/5/2020,171.850006,172.419998,170.240005,171.699997,170.827744,1310000
FDX,8/6/2020,172,173.479996,171.320007,172.240005,171.365021,1364900
FDX,8/7/2020,172.470001,183.880005,172.470001,183.529999,182.597641,6311100
FDX,8/10/2020,188.160004,200.460007,187.339996,199.979996,198.964066,10815100
FDX,8/11/2020,199.990005,203.589996,195.139999,196.449997,195.452011,5998200
FDX,8/12/2020,200,206.240005,199.020004,201.960007,200.934021,6239400
FDX,8/13/2020,200.679993,204.789993,199.610001,203.860001,202.824371,3663800
FDX,8/14/2020,202.070007,209.639999,201.860001,208.600006,207.540298,4633000
FDX,8/17/2020,210,211.559998,206.039993,206.639999,205.59024,2662000
FDX,8/18/2020,206.369995,208.429993,204.179993,206.970001,205.918579,3040400
FDX,8/19/2020,206.839996,210.940002,206.839996,207.880005,206.823959,2218000
FDX,8/20/2020,206.229996,209.199997,205.059998,208.820007,207.759186,1532800
FDX,8/21/2020,209.160004,212.940002,208.5,210.490005,209.420685,2034100
FDX,8/24/2020,212.960007,217.949997,211.990005,217.399994,216.295578,3393700
FDX,8/25/2020,219.169998,219.580002,213.220001,214.309998,213.221283,2160200
FDX,8/26/2020,215.729996,217.119995,214.080002,215.770004,214.673874,1518200
FDX,8/27/2020,216.100006,218.880005,215.080002,218.210007,217.101471,2014900
FDX,8/28/2020,218.229996,223.660004,218.009995,221.899994,220.77272,2996100
FDX,8/31/2020,221.800003,224.199997,219.800003,219.839996,218.723175,1839300
FDX,9/1/2020,219.990005,226.550003,219.139999,225.460007,224.314636,1904800
FDX,9/2/2020,227.119995,229,223.070007,227.910004,226.752182,1680700
FDX,9/3/2020,228.130005,231.580002,218.589996,220.970001,220.476257,4003800
FDX,9/4/2020,222.460007,228.240005,217.399994,226.119995,225.614746,2879800
FDX,9/8/2020,223.789993,225.75,219.720001,221.050003,220.556076,2121100
FDX,9/9/2020,226,228.850006,224.119995,225.75,225.245575,3222700
FDX,9/10/2020,229.490005,229.490005,222.889999,224.440002,223.938507,2443300
FDX,9/11/2020,226.440002,233.669998,225.470001,232.789993,232.269836,4865200
FDX,9/14/2020,240.990005,241,232.570007,236.339996,235.811905,6583700
FDX,9/15/2020,234.990005,239.850006,230.509995,236.669998,236.141174,9847300
FDX,9/16/2020,253.029999,256.179993,246.300003,250.300003,249.740723,17073300
FDX,9/17/2020,242.630005,249.800003,242.110001,244.080002,243.534622,4254300
FDX,9/18/2020,242.970001,248.199997,241.949997,242.779999,242.237518,4348700
FDX,9/21/2020,237.949997,239.190002,230.270004,238.740005,238.206558,4109500
FDX,9/22/2020,239.509995,243.779999,235.630005,243.419998,242.876083,2651700
FDX,9/23/2020,244.990005,250.509995,241.039993,241.419998,240.880554,3083000
FDX,9/24/2020,244.009995,247.199997,239.5,244.220001,243.674301,3048300
FDX,9/25/2020,241.679993,251.899994,241.470001,250.169998,249.611008,3212400
FDX,9/28/2020,255.270004,259.950012,254.080002,254.440002,253.87146,3309800
FDX,9/29/2020,254.990005,258.200012,249.119995,253.5,252.933563,2195400
FDX,9/30/2020,253.470001,257.51001,249.5,251.520004,250.957993,2506000
FDX,10/1/2020,255.259995,257.790009,252.880005,254.080002,253.512268,2862300
FDX,10/2/2020,250.550003,258.549988,250,255.199997,254.629761,3015300
FDX,10/5/2020,258.799988,260.959991,257.730011,259.209991,258.630798,2427800
FDX,10/6/2020,260.119995,264.980011,258.179993,259.269989,258.690674,3152200
FDX,10/7/2020,263.850006,270.660004,263.5,268.26001,267.660583,2986500
FDX,10/8/2020,269.730011,272.519989,266.350006,271.059998,270.454315,1993000
FDX,10/9/2020,274.399994,275,269.540009,271.549988,270.943207,2172000
FDX,10/12/2020,272.26001,274.209991,271.320007,273.5,272.888885,2063600
FDX,10/13/2020,272.320007,275.23999,271.850006,272.73999,272.130554,1657100
FDX,10/14/2020,274.75,278.959991,273.769989,276.23999,275.622742,2080600
FDX,10/15/2020,273.089996,282.140015,271.75,282.109985,281.479614,2254700
FDX,10/16/2020,284,287.160004,282,283.869995,283.235687,2990300
FDX,10/19/2020,284.809998,291.220001,279.559998,281.970001,281.339966,3453100
FDX,10/20/2020,284,292.690002,283.109985,287.399994,286.757813,3924900
FDX,10/21/2020,289.160004,293.299988,282.26001,282.279999,281.649261,3219200
FDX,10/22/2020,283.579987,285.640015,274.019989,275.950012,275.333405,2962900
FDX,10/23/2020,278.290009,283.869995,276.859985,283.559998,282.926392,2498300
FDX,10/26/2020,279.98999,280.5,273.399994,277.619995,276.999664,2321400
FDX,10/27/2020,279.940002,280.350006,274.390015,274.410004,273.796844,1912300
FDX,10/28/2020,262.730011,266.920013,258,259.98999,259.409058,4039200
FDX,10/29/2020,260.209991,269.73999,260.059998,267.019989,266.42334,2680700
FDX,10/30/2020,264.600006,265.98999,255.559998,259.470001,258.890228,2706900
FDX,11/2/2020,262.700012,267.48999,259.01001,266.980011,266.383453,2042900
FDX,11/3/2020,271.950012,276.920013,268.119995,274.480011,273.866699,2630800
FDX,11/4/2020,276.709991,278.799988,268.529999,269.100006,268.498718,2810600
FDX,11/5/2020,273,282.269989,273,279.070007,278.446442,2234600
FDX,11/6/2020,278.519989,284.299988,277.119995,279.769989,279.144867,1894800
FDX,11/9/2020,274.23999,274.5,256.350006,263.880005,263.290375,5907200
FDX,11/10/2020,264.380005,268.769989,258,267.269989,266.672791,2874000
FDX,11/11/2020,271.170013,271.309998,266,267.809998,267.211578,1937700
FDX,11/12/2020,269.230011,270.890015,263.98999,267.160004,266.563049,1924000
FDX,11/13/2020,267.98999,273.720001,267.98999,271.910004,271.302429,1593700
FDX,11/16/2020,273.519989,280.880005,270.420013,279.829987,279.204712,2474800
FDX,11/17/2020,281.869995,286.200012,276.899994,285.049988,284.413055,2816700
FDX,11/18/2020,285.700012,289.76001,282.48999,282.5,281.868774,2874800
FDX,11/19/2020,283.769989,285,276.880005,279.850006,279.224701,2375000
FDX,11/20/2020,280.970001,281.660004,276.690002,276.690002,276.071747,1885500
FDX,11/23/2020,280.209991,286.399994,280.200012,286.350006,285.710175,2431600
FDX,11/24/2020,289.589996,296.079987,285.299988,291.679993,291.028259,3711400
FDX,11/25/2020,291.809998,292.779999,286.559998,288.299988,287.655792,2299600
FDX,11/27/2020,290.799988,291.200012,285.350006,287.410004,286.767792,1248000
FDX,11/30/2020,287.98999,290.899994,280.540009,286.579987,285.939636,3189000
FDX,12/1/2020,293.559998,297.660004,287.600006,287.76001,287.117035,3053800
FDX,12/2/2020,287.220001,293.839996,285.029999,291.720001,291.068176,2518000
FDX,12/3/2020,291.720001,296.339996,289.779999,292.700012,292.04599,1955800
FDX,12/4/2020,294.359985,298.980011,293.119995,294.880005,294.2211,1847700
FDX,12/7/2020,296.899994,297.040009,293.200012,297.040009,296.376282,1483400
FDX,12/8/2020,298,303.649994,297.720001,301.450012,300.776428,2889100
FDX,12/9/2020,303.5,305.660004,293.459991,295.320007,294.660126,2644900
FDX,12/10/2020,291.26001,294.380005,288.609985,290.899994,290.25,2961000
FDX,12/11/2020,289.779999,291.880005,286.190002,289.470001,289.470001,2354500
FDX,12/14/2020,296,296.350006,285.410004,285.540009,285.540009,2933900
FDX,12/15/2020,286.01001,289.459991,283.109985,285.73999,285.73999,3026400
FDX,12/16/2020,287.380005,290.850006,286.609985,288.809998,288.809998,2611800
FDX,12/17/2020,289.410004,293.899994,286.220001,292.26001,292.26001,6006900
FDX,12/18/2020,283.5,284.519989,274.959991,275.570007,275.570007,15457100
FDX,12/21/2020,271.660004,273.5,268.51001,271.940002,271.940002,4989500
FDX,12/22/2020,272.5,273.339996,268.279999,273.279999,273.279999,3553600
FDX,12/23/2020,273.640015,276.640015,270.619995,270.709991,270.709991,2350800
FDX,12/24/2020,271.359985,272.029999,267.190002,268.820007,268.820007,1649400
FDX,12/28/2020,269.839996,270.100006,261.809998,262.940002,262.940002,3633100
FDX,12/29/2020,263.950012,265.450012,259.670013,261.559998,261.559998,2676600
FDX,12/30/2020,262.200012,262.679993,258.359985,259.980011,259.980011,2694100
FDX,12/31/2020,259.600006,260.459991,257.51001,259.619995,259.619995,2607800
FDX,1/4/2021,260.399994,260.5,250.899994,253.190002,253.190002,3797100
FDX,1/5/2021,251.5,254.770004,250.050003,253.179993,253.179993,3271100
FDX,1/6/2021,250.460007,258.980011,250.380005,253.559998,253.559998,3605300
FDX,1/7/2021,254.089996,256.209991,245.449997,246.029999,246.029999,5657300
FDX,1/8/2021,246.520004,247.360001,242.419998,244.960007,244.960007,4583900
FDX,1/11/2021,243,246.460007,242.720001,245.309998,245.309998,3416300
FDX,1/12/2021,246.080002,249.619995,243,249.039993,249.039993,4376400
FDX,1/13/2021,250.5,253.869995,248.199997,252.220001,252.220001,3012800
FDX,1/14/2021,254.259995,258.339996,253.399994,256.269989,256.269989,2867100
FDX,1/15/2021,255.759995,255.759995,250.979996,252.559998,252.559998,2805100
FDX,1/19/2021,253.929993,256.399994,248.899994,249.520004,249.520004,2357600
FDX,1/20/2021,251.190002,252.350006,247.619995,251.960007,251.960007,2157300
FDX,1/21/2021,253.770004,257.279999,252.369995,253.940002,253.940002,1951200
FDX,1/22/2021,252,255.440002,250.009995,254.080002,254.080002,1690700
FDX,1/25/2021,252.449997,254.779999,248.289993,253.479996,253.479996,2009700
FDX,1/26/2021,254.199997,254.839996,249.339996,249.669998,249.669998,1836100
FDX,1/27/2021,245.610001,246.399994,240.610001,242.830002,242.830002,2698500
FDX,1/28/2021,246.009995,246.289993,242.619995,242.789993,242.789993,2179000
FDX,1/29/2021,242.960007,243.380005,234.789993,235.339996,235.339996,3231600
FDX,2/1/2021,237.380005,239.75,235.320007,239.240005,239.240005,2731200
FDX,2/2/2021,246.389999,246.589996,240.830002,242.5,242.5,2859600
FDX,2/3/2021,242.600006,243.600006,239.350006,241.289993,241.289993,2160500
FDX,2/4/2021,241.380005,248.179993,240.869995,248.119995,248.119995,2898900
FDX,2/5/2021,251,255.399994,249,255.009995,255.009995,2814200
FDX,2/8/2021,256.76001,259.380005,255.570007,257.450012,257.450012,2135400
FDX,2/9/2021,257.269989,260.5,254,259.130005,259.130005,1758100
FDX,2/10/2021,261.720001,261.839996,256.25,257.459991,257.459991,1969600
FDX,2/11/2021,258,258.079987,251.559998,254.360001,254.360001,1740600
FDX,2/12/2021,255.089996,263.130005,254.009995,263,263,2672700
FDX,2/16/2021,264,265.459991,261.109985,261.829987,261.829987,1745600
FDX,2/17/2021,259.869995,260.480011,255.410004,259.089996,259.089996,1433600
FDX,2/18/2021,255.509995,258.48999,253,255.630005,255.630005,1681200
FDX,2/19/2021,258.029999,259.380005,253.779999,254.639999,254.639999,1593400
