Symbol,Date,Open,High,Low,Close,Adj Close,Volume
PEP,12/4/2020,143.869995,145.979996,143.850006,145.850006,145.850006,3592600
PEP,12/7/2020,145.679993,146.559998,144.619995,145.369995,145.369995,4217300
PEP,12/8/2020,145.330002,146.160004,144.289993,145.520004,145.520004,3623800
PEP,12/9/2020,145.559998,146.100006,144.279999,145.690002,145.690002,3842000
PEP,12/10/2020,146.039993,146.289993,144.419998,144.669998,144.669998,3985000
PEP,12/11/2020,143.630005,145.100006,143.410004,144.970001,144.970001,2975500
PEP,12/14/2020,145.25,146.470001,144.050003,144.229996,144.229996,3952400
PEP,12/15/2020,144.559998,145.270004,143.889999,144.770004,144.770004,3183800
PEP,12/16/2020,143.979996,145.470001,143.899994,144.889999,144.889999,4915800
PEP,12/17/2020,145.25,146.199997,145.179993,145.710007,145.710007,3312500
PEP,12/18/2020,146.330002,147.100006,145.5,146.929993,146.929993,8980400
PEP,12/21/2020,145,145.660004,143.470001,145.399994,145.399994,3946900
PEP,12/22/2020,144.600006,145,143.479996,144.020004,144.020004,2653700
PEP,12/23/2020,144.490005,145.600006,144.070007,144.410004,144.410004,2645100
PEP,12/24/2020,144.830002,145.110001,144.139999,145.059998,145.059998,883300
PEP,12/28/2020,145.779999,147.600006,145.539993,146.910004,146.910004,2493500
PEP,12/29/2020,147.679993,148.770004,146.839996,147.419998,147.419998,3186700
PEP,12/30/2020,147.470001,147.990005,147.009995,147.309998,147.309998,2224900
PEP,12/31/2020,147.479996,148.460007,146.639999,148.300003,148.300003,2076800
PEP,1/4/2021,147.009995,147.779999,141.940002,144.270004,144.270004,7486900
PEP,1/5/2021,144.070007,145.179993,142.899994,144.699997,144.699997,4126000
PEP,1/6/2021,141.669998,143.600006,141.589996,142.929993,142.929993,4843300
PEP,1/7/2021,142.809998,143.149994,141.149994,142.470001,142.470001,4473200
PEP,1/8/2021,142.470001,144.399994,141.660004,144.179993,144.179993,4312000
PEP,1/11/2021,144.029999,144.309998,141.690002,142.089996,142.089996,3902700
PEP,1/12/2021,141.630005,142,139.449997,141.429993,141.429993,5150000
PEP,1/13/2021,141.119995,143.240005,141,142.589996,142.589996,4361600
PEP,1/14/2021,141.479996,142.440002,141.070007,141.759995,141.759995,4724700
PEP,1/15/2021,141.449997,142.600006,140.529999,141.389999,141.389999,4309100
PEP,1/19/2021,142.380005,142.580002,141.440002,142.059998,142.059998,5158600
PEP,1/20/2021,141.039993,141.779999,139.919998,141.330002,141.330002,5019300
PEP,1/21/2021,140.289993,140.789993,138.740005,139.610001,139.610001,5684100
PEP,1/22/2021,139.5,139.539993,138.229996,138.589996,138.589996,4014900
PEP,1/25/2021,138.059998,140.330002,137.580002,140.179993,140.179993,3829000
PEP,1/26/2021,141.309998,142.089996,139.75,141.800003,141.800003,4242500
PEP,1/27/2021,140.509995,142.330002,137.550003,138.039993,138.039993,6659800
PEP,1/28/2021,138.830002,140.789993,137.759995,139.190002,139.190002,5514000
PEP,1/29/2021,138.110001,138.460007,136.009995,136.570007,136.570007,6777500
PEP,2/1/2021,136.979996,137.960007,135.899994,136.979996,136.979996,4185700
PEP,2/2/2021,137.449997,139.529999,136.600006,138.380005,138.380005,3581600
PEP,2/3/2021,137.75,138.949997,137.070007,138.020004,138.020004,3609600
PEP,2/4/2021,137.75,139.759995,137.75,139.679993,139.679993,3860300
PEP,2/5/2021,140.490005,142.119995,139.729996,140.960007,140.960007,4437400
PEP,2/8/2021,141.190002,141.809998,139.5,140.399994,140.399994,4112200
PEP,2/9/2021,141.130005,141.149994,139.490005,139.600006,139.600006,3179300
PEP,2/10/2021,141.119995,141.119995,136.759995,137.699997,137.699997,6966600
PEP,2/11/2021,137.850006,138.210007,134.339996,134.970001,134.970001,7519100
PEP,2/12/2021,135.259995,135.600006,133.449997,133.869995,133.869995,5657500
PEP,2/16/2021,134.559998,134.809998,133.399994,134.380005,134.380005,5178800
PEP,2/17/2021,134.059998,135.070007,133.860001,134.460007,134.460007,3353000
PEP,2/18/2021,134.070007,135.699997,133.910004,135.369995,135.369995,3935200
PEP,2/19/2021,135.009995,135.119995,132.289993,132.509995,132.509995,5413900
